,Position,Artist,Streams,URL,Year,Month,Day,Track Name
5,6,Maroon 5,18064374,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017,01,06,Don't Wanna Know
6,7,Drake,17037036,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017,01,06,Fake Love
7,8,James Arthur,16950854,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017,01,06,Say You Won't Let Go
8,9,Bruno Mars,16736035,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017,01,06,24K Magic
9,10,The Weeknd,16609685,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017,01,06,I Feel It Coming
10,11,Rae Sremmurd,16130702,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017,01,06,Black Beatles
11,12,Drake,15958402,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017,01,06,One Dance
12,13,Shakira,14458068,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017,01,06,Chantaje (feat. Maluma)
13,14,Major Lazer,14278458,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017,01,06,Cold Water (feat. Justin Bieber & MØ)
14,15,Starley,14030444,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017,01,06,Call On Me - Ryan Riback Extended Remix
15,16,Martin Garrix,13936848,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017,01,06,In the Name of Love
16,17,Migos,13030993,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017,01,06,Bad and Boujee (feat. Lil Uzi Vert)
17,18,Ariana Grande,12802756,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017,01,06,Side To Side
18,19,Steve Aoki,12713391,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017,01,06,Just Hold On
19,20,Hailee Steinfeld,11678776,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017,01,06,Starving
20,21,Machine Gun Kelly,11496707,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017,01,06,Bad Things (with Camila Cabello)
21,22,Shawn Mendes,11257008,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017,01,06,Mercy
22,23,Calvin Harris,11099145,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017,01,06,My Way
23,24,The Chainsmokers,11002831,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017,01,06,All We Know
24,25,The Chainsmokers,10662121,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017,01,06,Don't Let Me Down
25,26,Shawn Mendes,10655487,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017,01,06,Treat You Better
26,27,Twenty One Pilots,10591337,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017,01,06,Heathens
27,28,Justin Timberlake,10147451,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017,01,06,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")"
28,29,Alessia Cara,9456847,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017,01,06,Scars To Your Beautiful
29,30,The Vamps,9219626,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017,01,06,All Night
30,31,Sia,9085236,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017,01,06,Cheap Thrills
31,32,Sage The Gemini,8963739,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2017,01,06,Now and Later
32,33,John Legend,8876988,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017,01,06,Love Me Now
33,34,Jonas Blue,8796175,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017,01,06,By Your Side
34,35,CNCO,8739078,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,2017,01,06,Reggaetón Lento (Bailemos)
35,36,Alan Walker,8667916,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017,01,06,Alone
36,37,Nevada,8616666,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017,01,06,The Mack
37,38,Zara Larsson,8595924,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017,01,06,I Would Like
38,39,Robin Schulz,8509565,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017,01,06,Shed a Light
39,40,Mike Posner,8454914,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017,01,06,I Took A Pill In Ibiza - Seeb Remix
40,41,Charlie Puth,8303152,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017,01,06,We Don't Talk Anymore
41,42,Alok,8207067,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017,01,06,Hear Me Now
42,43,J Balvin,7845521,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,2017,01,06,Safari
43,44,DRAM,7780722,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2017,01,06,Broccoli (feat. Lil Yachty)
44,45,Calvin Harris,7637496,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017,01,06,This Is What You Came For
45,46,Alessia Cara,7503448,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017,01,06,"How Far I'll Go - From ""Moana"""
46,47,Aminé,7431437,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,2017,01,06,Caroline
47,48,Fifth Harmony,7241437,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017,01,06,Work from Home (feat. Ty Dolla $ign)
48,49,Ricky Martin,7074781,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,2017,01,06,Vente Pa' Ca
49,50,Zion & Lennox,6786526,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2017,01,06,Otra vez (feat. J Balvin)
50,51,The Weeknd,6656284,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,2017,01,06,Party Monster
51,52,NEIKED,6572154,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop,2017,01,06,Sexual
52,53,Jonas Blue,6506901,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2017,01,06,Perfect Strangers
53,54,Sia,6452978,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017,01,06,The Greatest
54,55,Twenty One Pilots,6437621,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017,01,06,Ride
55,56,Big Sean,6363452,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017,01,06,Bounce Back
56,57,J. Cole,6314763,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,2017,01,06,Deja Vu
57,58,Martin Jensen,6284819,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017,01,06,Solo Dance
58,59,Rihanna,6239752,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017,01,06,Work
59,60,Drake,5953272,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,2017,01,06,Too Good
60,61,Rag'n'Bone Man,5918973,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O,2017,01,06,Human
61,62,Justin Bieber,5890670,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017,01,06,Love Yourself
62,63,Twenty One Pilots,5871752,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2017,01,06,Stressed Out
63,64,Alan Walker,5824048,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2017,01,06,Faded
64,65,Justin Bieber,5808895,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017,01,06,Sorry
65,66,Desiigner,5724207,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,2017,01,06,Panda
66,67,gnash,5635133,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,2017,01,06,"i hate u, i love u (feat. olivia o'brien)"
67,68,Noah Cyrus,5566396,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,2017,01,06,Make Me (Cry)
68,69,Adele,5353806,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,2017,01,06,Water Under the Bridge
69,70,DNCE,5330563,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017,01,06,Cake By The Ocean
70,71,Sia,5284495,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,2017,01,06,The Greatest
71,72,Coldplay,5270881,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017,01,06,Hymn for the Weekend - Seeb Remix
72,73,Mike Perry,5266699,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,2017,01,06,The Ocean (feat. Shy Martin)
73,74,Luke Christopher,5255557,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2017,01,06,Lot to Learn
74,75,Lil Wayne,5195824,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,2017,01,06,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)"
75,76,Major Lazer,5194169,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,2017,01,06,Light It Up (feat. Nyla & Fuse ODG) - Remix
76,77,The Chainsmokers,5143530,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,2017,01,06,Setting Fires
77,78,Drake,5104189,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,2017,01,06,Controlla
78,79,MC G15,5074994,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF,2017,01,06,Deu Onda
79,80,Carlos Vives,5034668,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2017,01,06,La Bicicleta
80,81,Little Mix,5010693,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,2017,01,06,Shout Out to My Ex
81,82,Ariana Grande,5007872,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2017,01,06,Into You
82,83,Cashmere Cat,4987309,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,2017,01,06,Trust Nobody (feat. Selena Gomez & Tory Lanez)
83,84,Sebastian Yatra,4882394,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,2017,01,06,Traicionera
84,85,Petit Biscuit,4870064,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2017,01,06,Sunset Lover
85,86,21 Savage,4860530,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2017,01,06,X (feat. Future)
86,87,Rob $tone,4855305,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,2017,01,06,Chill Bill
87,88,Rihanna,4780393,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,2017,01,06,Needed Me
88,89,Lukas Graham,4707790,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,2017,01,06,7 Years
89,90,Zay Hilfigerrr,4580028,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,2017,01,06,Juju On That Beat (TZ Anthem)
90,91,Jon Bellion,4566918,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017,01,06,All Time Low
91,92,FRENSHIP,4535409,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,2017,01,06,Capsize
92,93,Adele,4507243,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,2017,01,06,Send My Love (To Your New Lover)
93,94,Jonas Blue,4476496,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,2017,01,06,Fast Car
94,95,Bruno Mars,4471484,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017,01,06,Versace on the Floor
95,96,Drake,4450133,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,2017,01,06,Sneakin’
96,97,Kungs,4429308,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,2017,01,06,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners
97,98,Daddy Yankee,4422007,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,2017,01,06,Shaky Shaky
98,99,Enrique Iglesias,4372050,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,2017,01,06,DUELE EL CORAZON
99,100,Vice,4358210,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2017,01,06,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars)
100,101,The Weeknd,4342298,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko,2017,01,06,Sidewalks
101,102,DJ Snake,4329068,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,2017,01,06,Middle
102,103,Ed Sheeran,4310532,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017,01,06,Photograph
103,104,Cheat Codes,4278981,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,2017,01,06,Sex
104,105,MØ,4238426,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,2017,01,06,Final Song
105,106,Bebe Rexha,4229584,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,2017,01,06,I Got You
106,107,G-Eazy,4213342,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,2017,01,06,"Me, Myself & I"
107,108,Andy Grammer,4197759,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2017,01,06,Fresh Eyes
108,109,Hearts & Colors,4134591,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,2017,01,06,Lighthouse - Andrelli Remix
109,110,21 Savage,4133574,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,2017,01,06,No Heart
110,111,The Weeknd,4080235,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY,2017,01,06,Six Feet Under
111,112,Ozuna,4019163,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,2017,01,06,Dile Que Tu Me Quieres
112,113,Major Lazer,4019075,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,2017,01,06,Lean On (feat. MØ & DJ Snake)
113,114,IAmChino,3988644,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,2017,01,06,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)"
114,115,Galantis,3982786,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF,2017,01,06,Love on Me
115,116,Young M.A,3972504,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL,2017,01,06,OOOUUU
116,117,Niall Horan,3961398,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,2017,01,06,This Town
117,118,Childish Gambino,3942364,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2017,01,06,Redbone
118,119,AJR,3930815,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017,01,06,Weak
119,120,Ed Sheeran,3883321,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017,01,06,Thinking out Loud
120,121,Calum Scott,3870258,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,2017,01,06,Dancing On My Own
121,122,ZAYN,3861117,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,2017,01,06,PILLOWTALK
122,123,Nause,3812275,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,2017,01,06,Dynamite (feat. Pretty Sister)
123,124,Zara Larsson,3786825,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,2017,01,06,Lush Life
124,125,Zara Larsson,3739087,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ,2017,01,06,Ain't My Fault
125,126,Chance the Rapper,3737135,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,2017,01,06,No Problem (feat. Lil Wayne & 2 Chainz)
126,127,Adele,3703686,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,2017,01,06,Hello
127,128,Flume,3684307,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,2017,01,06,Never Be Like You
128,129,The Chainsmokers,3608588,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,2017,01,06,Roses
129,130,KYLE,3575433,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017,01,06,iSpy (feat. Lil Yachty)
130,131,Galantis,3554030,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,2017,01,06,No Money
131,132,Rihanna,3542741,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,2017,01,06,Love On The Brain
132,133,Maluma,3540886,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2017,01,06,Borro Cassette
133,134,Young Thug,3536673,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,2017,01,06,pick up the phone
134,135,G-Eazy,3535347,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,2017,01,06,Some Kind Of Drug
135,136,Justin Bieber,3524637,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,2017,01,06,What Do You Mean?
136,137,Shawn Mendes,3519447,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,2017,01,06,Stitches
137,138,J. Cole,3496249,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,2017,01,06,Neighbors
138,139,Chino & Nacho,3478154,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2017,01,06,Andas En Mi Cabeza
139,140,Wisin,3474525,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,2017,01,06,Vacaciones
140,141,Lil Uzi Vert,3452754,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,2017,01,06,You Was Right
141,142,Sean Paul,3424555,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw,2017,01,06,No Lie
142,143,Piso 21,3389017,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2017,01,06,Me Llamas (feat. Maluma) - Remix
143,144,San Holo,3351499,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2017,01,06,Light
144,145,State of Sound,3318446,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,2017,01,06,Wake Up Where You Are
145,146,The Weeknd,3316620,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,2017,01,06,Reminder
146,147,Drake,3281748,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,2017,01,06,Hotline Bling
147,148,Dante Klein,3259850,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,2017,01,06,Let Me Hold You (Turn Me On)
148,149,James Hersey,3216083,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,2017,01,06,Miss You
149,150,Drake,3198884,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,2017,01,06,Jumpman
150,151,J. Cole,3145454,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl,2017,01,06,Immortal
151,152,Bruno Mars,3144929,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017,01,06,That's What I Like
152,153,Rae Sremmurd,3136885,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,2017,01,06,Swang
153,154,The Weeknd,3119482,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,2017,01,06,Rockin’
154,155,Anne-Marie,3111623,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg,2017,01,06,Alarm
155,156,KREAM,3085416,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,2017,01,06,Taped up Heart (feat. Clara Mae)
156,157,The Weeknd,3078216,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,2017,01,06,The Hills
157,158,Kiiara,3071101,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr,2017,01,06,Gold
158,159,Little Mix,3060671,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,2017,01,06,Touch
159,160,David Guetta,3050982,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2,2017,01,06,Would I Lie to You - Radio Edit
160,161,Maluma,3047902,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,2017,01,06,Cuatro Babys
161,162,Tove Lo,3034502,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD,2017,01,06,Cool Girl
162,163,James Bay,3026036,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,2017,01,06,Let It Go
163,164,Charly Black,3013428,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,2017,01,06,Gyal You A Party Animal - Remix
164,165,MiC LOWRY,2991349,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,2017,01,06,Oh Lord
165,166,Future,2989492,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,2017,01,06,Low Life
166,167,Joel Adams,2975537,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,2017,01,06,Please Don't Go
167,168,The Weeknd,2970917,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,2017,01,06,Can't Feel My Face
168,169,JP Cooper,2970487,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI,2017,01,06,September Song
169,170,The Weeknd,2961534,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,2017,01,06,Die For You
170,171,Eminem,2926239,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,2017,01,06,"Lose Yourself - From ""8 Mile"" Soundtrack"
171,172,Coldplay,2915614,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017,01,06,Hymn for the Weekend
172,173,Marc E. Bassy,2913658,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe,2017,01,06,You & Me
173,174,DVBBS,2909891,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,2017,01,06,Not Going Home
174,175,Flume,2895921,https://open.spotify.com/track/4sQMalN597HdggTu196aL0,2017,01,06,Say It (feat. Tove Lo)
175,176,J. Cole,2889936,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2017,01,06,No Role Modelz
176,177,Lady Gaga,2783891,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,2017,01,06,Million Reasons
177,178,The Weeknd,2758336,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p,2017,01,06,Secrets
178,179,Future,2753134,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM,2017,01,06,Used to This
179,180,Mura Masa,2715398,https://open.spotify.com/track/5v9N8Rx3QsFvr50cxyQcA3,2017,01,06,Love$ick
180,181,Mark Ronson,2706799,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,2017,01,06,Uptown Funk
181,182,Foster The People,2698924,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2017,01,06,Pumped Up Kicks
182,183,Queen,2684017,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,2017,01,06,Bohemian Rhapsody - Remastered 2011
183,184,Farruko,2676819,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2017,01,06,Chillax (feat. Ky-Mani Marley)
184,185,Flo Rida,2673597,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1,2017,01,06,My House
185,186,Robin Schulz,2670842,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,2017,01,06,Sugar (feat. Francesco Yates)
186,187,The Weeknd,2669838,https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU,2017,01,06,True Colors
187,188,Milky Chance,2643532,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,2017,01,06,Cocoon
188,189,Coldplay,2638669,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017,01,06,Adventure of a Lifetime
189,190,Macklemore & Ryan Lewis,2632407,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,2017,01,06,Can't Hold Us - feat. Ray Dalton
190,191,Nicky Jam,2630356,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,2017,01,06,Hasta el Amanecer
191,192,Travis Scott,2619064,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2017,01,06,goosebumps
192,193,The Killers,2605389,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2017,01,06,Mr. Brightside
193,194,Kygo,2598170,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja,2017,01,06,Stay (feat. Maty Noyes)
194,195,Post Malone,2598038,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2017,01,06,White Iverson
195,196,Kanye West,2580512,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8,2017,01,06,Famous
196,197,John Legend,2568720,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2017,01,06,All of Me
197,198,Maroon 5,2541963,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,2017,01,06,Sugar
198,199,Passenger,2536282,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,2017,01,06,Let Her Go
199,200,J Balvin,2525159,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,2017,01,06,Bobo
0,1,Ed Sheeran,51095759,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017,01,13,Shape of You
1,2,Ed Sheeran,35168298,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017,01,13,Castle on the Hill
2,3,The Weeknd,24261229,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017,01,13,Starboy
3,4,Clean Bandit,21671209,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017,01,13,Rockabye (feat. Sean Paul & Anne-Marie)
4,5,ZAYN,21513043,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017,01,13,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""
5,6,The Chainsmokers,20618002,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017,01,13,Closer
